evaluation_set,method_family,method_name,n_assets,initial_wealth,metric,n,mean,std,sem,ci95_half_width
test,fd,fd_hjb_viscosity,5,0.9,median_terminal_wealth,15,1.0526564172674135,0.09240000711158533,0.023857579248841125,0.046760855327728605
test,fd,fd_hjb_viscosity,5,0.95,median_terminal_wealth,15,1.0813663339779025,0.08597443543381136,0.02219850377564908,0.043509067400272196
test,fd,fd_hjb_viscosity,10,0.8,median_terminal_wealth,15,1.0307502295343542,0.05198556691193938,0.013422615659539503,0.026308326692697427
test,fd,fd_hjb_viscosity,10,0.9,median_terminal_wealth,15,1.0079309402270664,0.0031660890216492943,0.0008174806702305233,0.0016022621136518257
test,fd,fd_hjb_viscosity,10,0.95,median_terminal_wealth,15,1.0646084202254673,0.04407555217957673,0.01138025863775978,0.022305306930009167
test,fd,fd_hjb_viscosity,20,0.8,median_terminal_wealth,15,1.0206377935453346,0.010010245919091868,0.0025846343824055705,0.005065883389514918
test,fd,fd_hjb_viscosity,20,0.9,median_terminal_wealth,15,1.0114484377241608,0.0050298442226554985,0.0012987001938908223,0.0025454523800260117
test,fd,fd_hjb_viscosity,20,0.95,median_terminal_wealth,15,1.0297994820631844,0.02526076468417536,0.006522301395618375,0.012783710735412014
test,nn,nn_bsde,1,0.8,median_terminal_wealth,15,1.1583322196778292,0.054528552699553014,0.014079211766544154,0.027595255062426542
test,nn,nn_bsde,1,0.9,median_terminal_wealth,15,1.3031237471375579,0.061344621786996886,0.015839113237362108,0.03104466194522973
test,nn,nn_bsde,1,0.95,median_terminal_wealth,15,1.375519510867422,0.0647526563307191,0.016719063972771155,0.032769365386631465
test,nn,nn_bsde,5,0.8,median_terminal_wealth,15,1.2469022124033993,0.1369116497088974,0.035350435948289544,0.0692868544586475
test,nn,nn_bsde,5,0.9,median_terminal_wealth,15,1.2737523965306095,0.09985842510046711,0.025783334492840652,0.05053533560596768
test,nn,nn_bsde,5,0.95,median_terminal_wealth,15,1.291512191363736,0.08744764597680198,0.02257888510221307,0.04425461480033762
test,nn,nn_bsde,10,0.8,median_terminal_wealth,15,1.1957038776523128,0.1048311872082115,0.027067296148037007,0.05305190045015253
test,nn,nn_bsde,10,0.9,median_terminal_wealth,15,1.240356517862615,0.07112984003706248,0.0183656457254627,0.03599666562190689
test,nn,nn_bsde,10,0.95,median_terminal_wealth,15,1.2808964643350116,0.0567802062567891,0.014660586215117755,0.0287347489816308
test,nn,nn_bsde,20,0.8,median_terminal_wealth,15,1.141891955289986,0.09622924932118132,0.024846285335931775,0.048698719258426275
test,nn,nn_bsde,20,0.9,median_terminal_wealth,15,1.242576327185174,0.07626245256131324,0.019690880580726624,0.03859412593822418
test,nn,nn_bsde,20,0.95,median_terminal_wealth,15,1.2726558353263806,0.07150521182904543,0.0184625663053951,0.0361866299585744
test,nn,nn_mlp_deep,1,0.8,median_terminal_wealth,15,1.1583322196778292,0.054528552699553014,0.014079211766544154,0.027595255062426542
test,nn,nn_mlp_deep,1,0.9,median_terminal_wealth,15,1.3031237471375579,0.061344621786996886,0.015839113237362108,0.03104466194522973
test,nn,nn_mlp_deep,1,0.95,median_terminal_wealth,15,1.375519510867422,0.0647526563307191,0.016719063972771155,0.032769365386631465
test,nn,nn_mlp_deep,5,0.8,median_terminal_wealth,15,1.2869266607610228,0.1698504273560578,0.04385519176641496,0.08595617586217333
test,nn,nn_mlp_deep,5,0.9,median_terminal_wealth,15,1.3209376882735637,0.1469405047477372,0.037939875184753204,0.07436215536211628
test,nn,nn_mlp_deep,5,0.95,median_terminal_wealth,15,1.3067376410463567,0.12090162155598665,0.031216664454387193,0.061184662330598896
test,nn,nn_mlp_deep,10,0.8,median_terminal_wealth,15,1.2869275765500585,0.16984954348926706,0.043854963552990914,0.08595572856386219
test,nn,nn_mlp_deep,10,0.9,median_terminal_wealth,15,1.3228277569758238,0.1388662861104761,0.03585512089703655,0.07027603695819164
test,nn,nn_mlp_deep,10,0.95,median_terminal_wealth,15,1.3059786066583894,0.115867402070931,0.029916834572602302,0.05863699576230051
test,nn,nn_mlp_deep,20,0.8,median_terminal_wealth,15,1.289136140591686,0.1679555890319526,0.04336594661488063,0.08499725536516603
test,nn,nn_mlp_deep,20,0.9,median_terminal_wealth,15,1.3079736649799882,0.1433627498028164,0.03701610283018724,0.07255156154716699
test,nn,nn_mlp_deep,20,0.95,median_terminal_wealth,15,1.3432986770180513,0.14801512382137433,0.03821734063646743,0.07490598764747616
test,nn,nn_mlp_shared,1,0.8,median_terminal_wealth,15,1.1583322196778292,0.054528552699553014,0.014079211766544154,0.027595255062426542
test,nn,nn_mlp_shared,1,0.9,median_terminal_wealth,15,1.3031237471375579,0.061344621786996886,0.015839113237362108,0.03104466194522973
test,nn,nn_mlp_shared,1,0.95,median_terminal_wealth,15,1.375519510867422,0.0647526563307191,0.016719063972771155,0.032769365386631465
test,nn,nn_mlp_shared,5,0.8,median_terminal_wealth,15,1.2887873856143877,0.16242145733083202,0.04193703995393673,0.08219659830971598
test,nn,nn_mlp_shared,5,0.9,median_terminal_wealth,15,1.313766264640499,0.1292761985645986,0.033378970940112905,0.0654227830426213
test,nn,nn_mlp_shared,5,0.95,median_terminal_wealth,15,1.2960676760692964,0.1178554089219808,0.03043013573435311,0.059643066039332095
test,nn,nn_mlp_shared,10,0.8,median_terminal_wealth,15,1.2850043462795822,0.15823832099118815,0.04085695879537968,0.08007963923894416
test,nn,nn_mlp_shared,10,0.9,median_terminal_wealth,15,1.315452097413932,0.12818202010617205,0.03309645527696191,0.06486905234284535
test,nn,nn_mlp_shared,10,0.95,median_terminal_wealth,15,1.292438105608322,0.11187522889223991,0.028886059890185868,0.0566166773847643
test,nn,nn_mlp_shared,20,0.8,median_terminal_wealth,15,1.223589552177167,0.1697981293687335,0.043841688484151826,0.08592970942893757
test,nn,nn_mlp_shared,20,0.9,median_terminal_wealth,15,1.2860444326589053,0.13969902316135255,0.036070132679024175,0.07069746005088738
test,nn,nn_mlp_shared,20,0.95,median_terminal_wealth,15,1.3084302961216745,0.1352856361146677,0.034930601043545645,0.06846397804534947
test,nn,nn_pinn,1,0.8,median_terminal_wealth,15,1.1583322196778292,0.054528552699553014,0.014079211766544154,0.027595255062426542
test,nn,nn_pinn,1,0.9,median_terminal_wealth,15,1.3031237471375579,0.061344621786996886,0.015839113237362108,0.03104466194522973
test,nn,nn_pinn,1,0.95,median_terminal_wealth,15,1.375519510867422,0.0647526563307191,0.016719063972771155,0.032769365386631465
test,nn,nn_pinn,5,0.8,median_terminal_wealth,15,1.2443945343255922,0.13533090325134634,0.0349422889679781,0.06848688637723709
test,nn,nn_pinn,5,0.9,median_terminal_wealth,15,1.2710938225248998,0.09742000860037987,0.02515373805977697,0.04930132659716286
test,nn,nn_pinn,5,0.95,median_terminal_wealth,15,1.291361691363184,0.08614691281989022,0.022243037245241133,0.04359635300067262
test,nn,nn_pinn,10,0.8,median_terminal_wealth,15,1.1966740237766977,0.10594313116904643,0.027354398844185647,0.053614621734603865
test,nn,nn_pinn,10,0.9,median_terminal_wealth,15,1.2402700467986303,0.07098631134502721,0.018328586776532332,0.03592403008200337
test,nn,nn_pinn,10,0.95,median_terminal_wealth,15,1.280941872022821,0.05722552418203203,0.01477556680899999,0.02896011094563998
test,nn,nn_pinn,20,0.8,median_terminal_wealth,15,1.144641558064684,0.0976575942086867,0.025215082400061695,0.04942156150412092
test,nn,nn_pinn,20,0.9,median_terminal_wealth,15,1.243778869401625,0.08005843094287235,0.02067099798434941,0.040515156049324846
test,nn,nn_pinn,20,0.95,median_terminal_wealth,15,1.2749356526005877,0.07524714563613231,0.019428729459892304,0.038080309741388915
test,nn,nn_recurrent,1,0.8,median_terminal_wealth,15,1.1583322196778292,0.054528552699553014,0.014079211766544154,0.027595255062426542
test,nn,nn_recurrent,1,0.9,median_terminal_wealth,15,1.3031237471375579,0.061344621786996886,0.015839113237362108,0.03104466194522973
test,nn,nn_recurrent,1,0.95,median_terminal_wealth,15,1.375519510867422,0.0647526563307191,0.016719063972771155,0.032769365386631465
test,nn,nn_recurrent,5,0.8,median_terminal_wealth,15,1.2852456137951658,0.16972127576175028,0.043821844968155686,0.08589081613758515
test,nn,nn_recurrent,5,0.9,median_terminal_wealth,15,1.317663669245278,0.13124763701126743,0.03388799415824766,0.06642046855016542
test,nn,nn_recurrent,5,0.95,median_terminal_wealth,15,1.2995811897487994,0.11026437023324562,0.02847013797289394,0.05580147042687212
test,nn,nn_recurrent,10,0.8,median_terminal_wealth,15,1.2799623148947878,0.17051604943968168,0.044027054649397844,0.08629302711281978
test,nn,nn_recurrent,10,0.9,median_terminal_wealth,15,1.333815817155965,0.14252054614390505,0.03679864678051533,0.07212534768981005
test,nn,nn_recurrent,10,0.95,median_terminal_wealth,15,1.3175102886433716,0.11134209979981523,0.0287484065504299,0.056346876838842604
test,nn,nn_recurrent,20,0.8,median_terminal_wealth,15,1.236472812319234,0.16385546492499226,0.0423072991226379,0.08292230628037028
test,nn,nn_recurrent,20,0.9,median_terminal_wealth,15,1.309348127246179,0.13122306757775726,0.03388165035779362,0.0664080347012755
test,nn,nn_recurrent,20,0.95,median_terminal_wealth,15,1.3432325829351333,0.12703677982051748,0.03280075550671217,0.06428948079315586
test,nn,nn_transformer,1,0.8,median_terminal_wealth,15,1.1583322196778292,0.054528552699553014,0.014079211766544154,0.027595255062426542
test,nn,nn_transformer,1,0.9,median_terminal_wealth,15,1.3031237471375579,0.061344621786996886,0.015839113237362108,0.03104466194522973
test,nn,nn_transformer,1,0.95,median_terminal_wealth,15,1.375519510867422,0.0647526563307191,0.016719063972771155,0.032769365386631465
test,nn,nn_transformer,5,0.8,median_terminal_wealth,15,1.2858265935619657,0.1691162934423522,0.04366563920497044,0.08558465284174206
test,nn,nn_transformer,5,0.9,median_terminal_wealth,15,1.292345396152751,0.14637371743646785,0.03779353133026068,0.07407532140731093
test,nn,nn_transformer,5,0.95,median_terminal_wealth,15,1.2963970431532426,0.13000452741038293,0.033567024639465246,0.06579136829335187
test,nn,nn_transformer,10,0.8,median_terminal_wealth,15,1.2821295781057396,0.17218458296554195,0.044457868153280886,0.08713742158043053
test,nn,nn_transformer,10,0.9,median_terminal_wealth,15,1.3062963844936815,0.16941387446406436,0.043742474294386345,0.08573524961699723
test,nn,nn_transformer,10,0.95,median_terminal_wealth,15,1.306267763827458,0.13088885369931794,0.033795356705442495,0.06623889914266728
test,nn,nn_transformer,20,0.8,median_terminal_wealth,15,1.2674696517146118,0.18534344564004318,0.04785547188617246,0.09379672489689801
test,nn,nn_transformer,20,0.9,median_terminal_wealth,15,1.3339221203994756,0.1457803712740756,0.03764033000989526,0.0737750468193947
test,nn,nn_transformer,20,0.95,median_terminal_wealth,15,1.3334837864414648,0.14337459015209325,0.03701915999522474,0.07255755359064049
validation,baseline,baseline_cash,1,0.8,median_terminal_wealth,15,0.8161610720214024,0.0,0.0,0.0
validation,baseline,baseline_cash,1,0.9,median_terminal_wealth,15,0.918181206024078,0.0,0.0,0.0
validation,baseline,baseline_cash,1,0.95,median_terminal_wealth,15,0.9691912730254152,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.8,median_terminal_wealth,15,0.8161610720214024,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.9,median_terminal_wealth,15,0.918181206024078,0.0,0.0,0.0
validation,baseline,baseline_cash,5,0.95,median_terminal_wealth,15,0.9691912730254152,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.8,median_terminal_wealth,15,0.8161610720214024,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.9,median_terminal_wealth,15,0.918181206024078,0.0,0.0,0.0
validation,baseline,baseline_cash,10,0.95,median_terminal_wealth,15,0.9691912730254152,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.8,median_terminal_wealth,15,0.8161610720214024,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.9,median_terminal_wealth,15,0.918181206024078,0.0,0.0,0.0
validation,baseline,baseline_cash,20,0.95,median_terminal_wealth,15,0.9691912730254152,0.0,0.0,0.0
validation,baseline,baseline_equal_weight,1,0.8,median_terminal_wealth,15,0.9155676935226069,0.07434242491835984,0.019195131575032196,0.0376224578870631
validation,baseline,baseline_equal_weight,1,0.9,median_terminal_wealth,15,1.0300136552129326,0.08363522803315482,0.02159452302191122,0.04232526512294599
validation,baseline,baseline_equal_weight,1,0.95,median_terminal_wealth,15,1.0872366360580954,0.08828162959055207,0.022794218745350668,0.044676668740887306
validation,baseline,baseline_equal_weight,5,0.8,median_terminal_wealth,15,0.9045225221511018,0.02700550503088399,0.00697279141603562,0.013666671175429815
validation,baseline,baseline_equal_weight,5,0.9,median_terminal_wealth,15,1.0175878374199894,0.030381193159744253,0.007844390343040013,0.015375005072358425
validation,baseline,baseline_equal_weight,5,0.95,median_terminal_wealth,15,1.0741204950544334,0.032069037224174445,0.008280189806542224,0.01622917202082276
validation,baseline,baseline_equal_weight,10,0.8,median_terminal_wealth,15,0.9012232275444355,0.05192868365625228,0.01340792846607589,0.026279539793508742
validation,baseline,baseline_equal_weight,10,0.9,median_terminal_wealth,15,1.01387613098749,0.058419769113283775,0.015083919524335366,0.02956448226769732
validation,baseline,baseline_equal_weight,10,0.95,median_terminal_wealth,15,1.070202582709017,0.06166531184179951,0.015921915053465102,0.0312069535047916
validation,baseline,baseline_equal_weight,20,0.8,median_terminal_wealth,15,0.864592572873353,0.045680035271591056,0.01179453439073597,0.023117287405842502
validation,baseline,baseline_equal_weight,20,0.9,median_terminal_wealth,15,0.9726666444825223,0.05139003968054005,0.013268851189577996,0.026006948331572872
validation,baseline,baseline_equal_weight,20,0.95,median_terminal_wealth,15,1.0267036802871066,0.05424504188501427,0.014006009588998936,0.027451778794437914
validation,baseline,baseline_mean_variance,1,0.8,median_terminal_wealth,15,0.9155676935226069,0.07434242491835984,0.019195131575032196,0.0376224578870631
validation,baseline,baseline_mean_variance,1,0.9,median_terminal_wealth,15,1.0300136552129326,0.08363522803315482,0.02159452302191122,0.04232526512294599
validation,baseline,baseline_mean_variance,1,0.95,median_terminal_wealth,15,1.0872366360580954,0.08828162959055207,0.022794218745350668,0.044676668740887306
validation,baseline,baseline_mean_variance,5,0.8,median_terminal_wealth,15,0.9389989227970724,0.09006515174516261,0.023254722185510578,0.04557925548360073
validation,baseline,baseline_mean_variance,5,0.9,median_terminal_wealth,15,1.0563737881467066,0.10132329571330821,0.02616156245869947,0.05127666241905096
validation,baseline,baseline_mean_variance,5,0.95,median_terminal_wealth,15,1.1150612208215234,0.10695236769738085,0.027614982595293876,0.054125365886775995
validation,baseline,baseline_mean_variance,10,0.8,median_terminal_wealth,15,0.9111431107961002,0.0864770504205223,0.02232827840718813,0.04376342567808873
validation,baseline,baseline_mean_variance,10,0.9,median_terminal_wealth,15,1.0250359996456126,0.09728668172308746,0.025119313208086615,0.04923385388784977
validation,baseline,baseline_mean_variance,10,0.95,median_terminal_wealth,15,1.081982444070369,0.10269149737436988,0.02651483060853581,0.05196906799273019
validation,baseline,baseline_mean_variance,20,0.8,median_terminal_wealth,15,0.8803181492438769,0.1076031821128681,0.02778302215480413,0.05445472342341609
validation,baseline,baseline_mean_variance,20,0.9,median_terminal_wealth,15,0.9903579178993618,0.1210535798769769,0.03125589992415472,0.06126156385134325
validation,baseline,baseline_mean_variance,20,0.95,median_terminal_wealth,15,1.0453778022271039,0.12777877875903096,0.03299233880882993,0.06466498406530666
validation,fd,fd_hjb_viscosity,1,0.8,median_terminal_wealth,15,0.9155676935226069,0.07434242491835984,0.019195131575032196,0.0376224578870631
validation,fd,fd_hjb_viscosity,1,0.9,median_terminal_wealth,15,0.9914154034914344,0.046848979022545624,0.012096354369409321,0.02370885456404227
validation,fd,fd_hjb_viscosity,1,0.95,median_terminal_wealth,15,1.0113284151092912,0.006799045090942412,0.0017555058938222168,0.003440791551891545
validation,fd,fd_hjb_viscosity,5,0.8,median_terminal_wealth,15,0.8899217184066067,0.18030897999173853,0.04655557844530998,0.09124893375280756
validation,fd,fd_hjb_viscosity,5,0.9,median_terminal_wealth,15,0.9221935906841543,0.23116497622747936,0.05968654021036406,0.11698561881231356
validation,fd,fd_hjb_viscosity,5,0.95,median_terminal_wealth,15,1.0085795165725944,0.089213157702962,0.02303473826974318,0.04514808700869664
validation,fd,fd_hjb_viscosity,10,0.8,median_terminal_wealth,15,0.886732274083137,0.1776919689783542,0.04587986910719805,0.08992454345010818
validation,fd,fd_hjb_viscosity,10,0.9,median_terminal_wealth,15,0.9510515337382687,0.254887414020947,0.06581164731073351,0.12899082872903767
validation,fd,fd_hjb_viscosity,10,0.95,median_terminal_wealth,15,0.966011540125939,0.0920997155755917,0.0237800443076471,0.04660888684298831
validation,fd,fd_hjb_viscosity,20,0.8,median_terminal_wealth,15,0.8613126881048336,0.20103163141083508,0.05190614403433814,0.10173604230730275
validation,fd,fd_hjb_viscosity,20,0.9,median_terminal_wealth,15,1.0087122560404211,0.0009518727490564668,0.0002457724869869578,0.0004817140744944373
validation,fd,fd_hjb_viscosity,20,0.95,median_terminal_wealth,15,0.8881094491465216,0.1777641416559275,0.04589850401241755,0.0899610678643384
validation,nn,nn_bsde,1,0.8,median_terminal_wealth,15,0.9155676935226069,0.07434242491835984,0.019195131575032196,0.0376224578870631
validation,nn,nn_bsde,1,0.9,median_terminal_wealth,15,1.0300136552129326,0.08363522803315482,0.02159452302191122,0.04232526512294599
